text,is_rumor,user.handle,created
#HandsUpDontShoot Janelle Monae and her band stand in #solidarity w/#Ferguson #EndPoliceBrutality http://t.co/OUEKfOAlSr,0,thecrisismag,1408104467000.0
@thecrisismag https://t.co/SQScjCFOob,0,dawncrawford71,1408728931000.0
"#Ferguson Police Chief Thomas Jackson: “I’m not going anywhere, I’m going to stay and see this through.” #NewDay http://t.co/ZFH4Hh0ty7",0,NewDay,1408104982000.0
"#Ferguson Police Chief Thomas Jackson: “I’m not going anywhere, I’m going to stay and see this through.” #NewDay http://t.co/ZFH4Hh0ty7",0,NewDay,1408104982000.0
@NewDay Thanks so much for sharing. Just added it to my @CouchSurfingEa http://t.co/uqH9i2EQxN,0,CouchSurfingEa,1408106704000.0
"@NewDay @CNN I say tell the public what happened? Why police called to area, foot patrol cops need to know community relations, you think?",0,BmoreSandlots,1408106887000.0
"@NewDay @CNN the Officer who did it is like, ""DON'T TELL THEM MY NAME!"" ""I'm still packing to leave""",0,foxroano9T,1408112522000.0
It Turns Out Policing Is Better Than Occupying http://t.co/ZuSmhXf9To via @HuffPostPol #Ferguson #Leadership http://t.co/YxG9KVfnJH,0,kharyp,1408105128000.0
It Turns Out Policing Is Better Than Occupying http://t.co/ZuSmhXf9To via @HuffPostPol #Ferguson #Leadership http://t.co/YxG9KVfnJH,0,kharyp,1408105128000.0
“@kharyp: Turns Out #PolicingIsBetter Than Occupying http://t.co/I1BKSJmlaV via @HuffPostPol #Ferguson #Leadership http://t.co/88LZscLVeM”,0,QrsChocolate,1408105297000.0
@kharyp @HuffPostPol @Marmel  Amen!,0,QrsChocolate,1408105444000.0
"@kharyp @GailSimone @HuffPostPol LOL, who knew?",0,MartinDelamare1,1408109750000.0
@kharyp @HuffPostPol: HUGS are BETTER than TEAR GAS.,0,GeeSungee,1408110048000.0
RT@kharyp: Turns Out Policing Is Better Than Occupying http://t.co/bu9tNL0afM via @HuffPostPol #Ferguson #Leadership http://t.co/xIHo6mCJiV,0,L_EdwinSaar,1408110178000.0
@kharyp @GailSimone @HuffPostPol @Marmel such an inspiring image,0,Archaeomatt,1408110633000.0
@kharyp @wessmith123 @HuffPostPol @Marmel will we now see police officers hugging thru neighborhood or is this a drama for tv,0,turnscity,1408110795000.0
"@kharyp Ty for this...not all cops are bad cops. My problem, today, is that many are taking these jobs, bkz they can't get another one.",0,k8sietoo,1408149924000.0
@k8sietoo @kharyp  Good point.,0,demMoMOM,1408150849000.0
@kharyp @dsawyer @HuffPostPol Hugs trump hate. Talk beats tear gas. #Ferguson,0,michaelb8309,1408213385000.0
"@k8sietoo @kharyp 
Why Oh Why do the Good Cops always feel they have protect the Bad Cops?!!!

WHY?",0,philip32811,1408253461000.0
"New cops wear blue not camo, mingle and talk to protesters with respect -- and suddenly there's calm #Ferguson http://t.co/XY3NSpbqK8",0,walterolson,1408105534000.0
"New cops wear blue not camo, mingle and talk to protesters with respect -- and suddenly there's calm #Ferguson http://t.co/XY3NSpbqK8",0,walterolson,1408105534000.0
@walterolson It's almost as if the marginally extra bit of energy required is worth not gassing residents.,0,kkaplan,1408105707000.0
"From @wesleylowery: Police treat people with respect, and the mood changes in Ferguson. via @walterolson @ProfessorU http://t.co/wZsDqcWoDe",0,JoannaWeiss,1408105890000.0
@walterolson @Popehat #ShockerEh?,0,BruceThompson51,1408105912000.0
"@queenofthedorks @walterolson as soon as @BarackObama says ""federal investigation"" attitudes changed *real* quick.",0,micsha_maha,1408106092000.0
@micsha_maha well the federal investigation was already starting. Gov Nixon put control into the hands of Mo Highway patrol,0,queenofthedorks,1408106350000.0
@micsha_maha really think getting control of policing out of local hands who were very gung-ho on SWAT made all the difference.,0,queenofthedorks,1408106428000.0
@walterolson yay the cops took off the camo that forced citizens to riot and burn down stores.,0,Chug_A_Lugg,1408106552000.0
@walterolson there's an argument that tensions were already starting to plateau; there's no guarantee this approach would've worked day1,0,Chug_A_Lugg,1408106647000.0
"@queenofthedorks nope, FBI is now involved in the investigation of the police during the protests.",0,micsha_maha,1408107260000.0
@micsha_maha yes and no. FBI was pulled at the request of the Missouri Attorney General on Monday http://t.co/yCSrduvXy9,0,queenofthedorks,1408107612000.0
@micsha_maha St Patrol was pulled in on Thursday after the mess the county made on Wednesday night.,0,queenofthedorks,1408107757000.0
@micsha_maha though I see now that the FBI is also investigating civil rights violations,0,queenofthedorks,1408107790000.0
@micsha_maha hope a bunch of people in power lose jobs as a result. This has proved that there are is a lot of abuse of power going on,0,queenofthedorks,1408107877000.0
@micsha_maha and I really really hope it flows out. There is no reason for the police to be militarized,0,queenofthedorks,1408107951000.0
@micsha_maha and there's a lot of abuse of power happening in the country right now.,0,queenofthedorks,1408107984000.0
"@walterolson @Popehat While the riot gear made everything worse, I'm not sure ignoring the assaults and shooting last night helps either",0,tsrblke,1408108378000.0
@queenofthedorks agreed,0,micsha_maha,1408109373000.0
@walterolson @AbrasiveTeapot How you going to pump the domestic terrism FUD that fuels the MIC like that? Obscene profits are at stake here,0,ggatin,1408117698000.0
@walterolson @haacked I am glad someone who cares was put in charge. Treat people like you would want to be treated.,0,Stone_Guard,1408132643000.0
"""Being a poor, black American makes you vulnerable; living in a poor, black area renders you collateral"" #Ferguson http://t.co/4OMNeoRuYJ",0,garyyounge,1408105577000.0
"""Being a poor, black American makes you vulnerable; living in a poor, black area renders you collateral"" #Ferguson http://t.co/4OMNeoRuYJ",0,garyyounge,1408105577000.0
@garyyounge @pinkbunny70 Excellent column. I highly recommend U read,0,fasteddiekc,1408106253000.0
@garyyounge I understand that as a black woman what is occurring is called the racial extermination of all young black men in this country.,0,HaynesJoel,1408108023000.0
@garyyounge On the nail as ever Gary. You help to keep me (approximately) sane!,0,celticbedouin,1408108264000.0
@garyyounge Remove the word black. Being poor in general makes you vulnerable. Not just a black issue. Poor areas are all collateral,0,sangrokito,1408111515000.0
"@garyyounge #SwineFlu a hop hop song actually about police brutality http://t.co/TULBDcPgG1 plz listen, share",0,AshyLBowz_Info,1408142340000.0
"Powerful, if a little dispiriting, @garyyounge on how ""being a poor, black American makes you vulnerable"" #Ferguson http://t.co/GRM44DSLWY",0,WindsorFellow,1408292130000.0
"RT @garyyounge: ""What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it."" http://t.co/0zZ97R4m3n",0,WindsorFellow,1408292394000.0
@garyyounge @fasteddiekc blacks oppressed &amp; virtually unsupported by large part of American society...but in usa ALL poor are disregarded.,0,texs2424,1408352637000.0
"Solidarity from London to #Ferguson 
Vigil on Sunday 17th, outside US embassy http://t.co/dFIInwpL8u",0,LondonBlackRevs,1408105613000.0
"Powerful, disturbing advice from the humans in #Gaza to the humans in #Ferguson on how to deal with military/police. http://t.co/4hxr1QEjLt",0,ostadjaan,1408106634000.0
"Powerful, disturbing advice from the humans in #Gaza to the humans in #Ferguson on how to deal with military/police. http://t.co/4hxr1QEjLt",0,ostadjaan,1408106634000.0
@ostadjaan this is eye-opening.,0,HHAMAM,1408106988000.0
@ostadjaan http://t.co/FlBdbCMd7R,0,kproductionel,1408110776000.0
What a difference a day makes. http://t.co/7ojFubJi93 #Ferguson http://t.co/bnUftyC9Bi,0,HuffPostPol,1408107102000.0
“@HuffPostPol: What a difference http://t.co/nJOOHeTdS1 #Ferguson http://t.co/4QOhndLTUb” @CaptCompliance #Nice not #MilitarizedPolice,0,blameblakeart,1408107357000.0
@HuffPostPol What a difference a new police officer makes.,0,Histerius,1408107381000.0
"@HuffPostPol Well, yeah. When there are no criminal activities like looting or arson going on. Forgot about the obligatory riot.",0,micolh,1408107495000.0
@HuffPostPol What a difference showing respect and talking to people makes.,0,tonytl69,1408108263000.0
@HuffPostPol @LionelMedia #Ferguson Anybody in that town have a day job? Just sayin'.,0,NickDeBabylon,1408108531000.0
"@HuffPostPol No, what a difference a police departments response makes!",0,ShanChan_37,1408109042000.0
@HuffPostPol What a difference @GovJayNixon made by taking #Ferguson police OUT! Also @clairecmc there hugging ppl. Where was @RoyBlunt ??,0,Rebecca_221B,1408109054000.0
@Rebecca_221B @HuffPostPol @GovJayNixon @clairecmc @RoyBlunt He was enjoying the State Fair from what I heard.,0,mcbridetd,1408109095000.0
@mcbridetd Exactly. He's up for re-election in 2016. The people of #Ferguson &amp; MO should remember @RoyBlunt ignored them &amp; ate funnel cake.,0,Rebecca_221B,1408109793000.0
@Rebecca_221B @RoyBlunt Agreed.  ANd what about Bob McCulloch?,0,mcbridetd,1408109991000.0
"@mcbridetd @RoyBlunt The people of #Ferguson proved McCulloch wrong, didn't they! Also, completely legal move by Gov. McC shloud know that",0,Rebecca_221B,1408110252000.0
@HuffPostPol #ferguson example 4 Israelis n #gaza &amp; #Palestine; brute force; suppression/ never the answer,0,safechild2014,1408110786000.0
"@Rebecca_221B @mcbridetd @RoyBlunt there was still several shootings and 2 injured, plus property damage overnigjt in #feeguson.",0,FinkWilhelm,1408111245000.0
@HuffPostPol Sad press didn't cover War Policing at #Oakland by Quan &amp; HS of #OWS protesters b4 Scott Olsen was shot http://t.co/IXzFE4LFyV,0,WomanVote,1408116366000.0
@HuffPostPol Time to End Police Militarization Now! https://t.co/JUFy46rOeA,0,KennethaScott,1408120249000.0
What a difference a day makes. #change #Ferguson http://t.co/f3BcLbbTt3 #Ferguson http://t.co/B7nQwL6FoS via @HuffPostPol,0,NoTolrnce4BS_24,1408126228000.0
@HuffPostPol @PMorris153 it not a day making a difference its the Capt. Hes talking and respecting the pple of Ferguson. I think hes a hero,0,rems34,1408135179000.0
Excellent commentary on #Ferguson courtesy of @TedRall http://t.co/vmQfpneeif,0,AnonyOps,1408107334000.0
Excellent commentary on #Ferguson courtesy of @TedRall http://t.co/vmQfpneeif,0,AnonyOps,1408107334000.0
"@AnonyOps @TedRall  🇺🇸 #DONTSHOOT ! WARNING videos are graphic! PLEASE REPOST&amp;SHARE! #DONTSHOOTMOVEMENT #handsup 
http://t.co/I0F27Q8XVz",0,SoThatsNicole,1408107416000.0
"@AnonyOps @TedRall ""if you're not cop, you're little people!!"" #FergusonShooting #juryindependence #endthedrugwar it's #racist &amp;. #classist",0,Jake_Witmer,1408107682000.0
@Jake_Witmer @AnonyOps @TedRall Agreed !!,0,warp_usa,1408107869000.0
@AnonyOps @LionelMedia @TedRall Ted Rall - biggest hate-filled talent-less jackass anarchist ever.,0,Me_In_Jersey,1408109088000.0
@AnonyOps @jasiri_x @TedRall Officer Darren Wilson,0,WhosThatBrotha,1408110647000.0
@AnonyOps @TedRall http://t.co/Hi17sSJgIp,0,kproductionel,1408110744000.0
@Me_In_Jersey @TedRall @AnonyOps @LionelMedia I'm feeling the love...,0,kawelch,1408110850000.0
“@AnonyOps: Excellent commentary on #Ferguson courtesy of @TedRall http://t.co/mGoVDCQRie” LMFAO,0,jihavoh,1408119186000.0
@Me_In_Jersey @TedRall @AnonyOps @LionelMedia and that's why we love him.,0,froggyporn69,1408123696000.0
@Me_In_Jersey @AnonyOps @LionelMedia @TedRall Says the nobody in Jersey. Could hurry up with my pizza btw?,0,Bill_Owen,1408203902000.0
@Bill_Owen @AnonyOps @LionelMedia @TedRall Bigoted jackass. Nobody thinks your backwards cap makes you a tough guy. #dullard,0,Me_In_Jersey,1408205074000.0
"@UMAPEMMARAJU The incentives to unnecessarily insert police action into innocent lives must end, via libertarian jury independence.",0,Jake_Witmer,1408205547000.0
@Me_In_Jersey @AnonyOps @LionelMedia @TedRall You call me bigoted. You must be insane. Still waiting for my pizza. Fuggedaboudit!,0,Bill_Owen,1408205696000.0
"@Bill_Owen @AnonyOps @LionelMedia @TedRall I called you that because you are one. And that's a fact, Spike.",0,Me_In_Jersey,1408206203000.0
"@Me_In_Jersey @AnonyOps @LionelMedia @TedRall I question your crippled epistemology. Call my mom, ask her, she'll tell you.",0,Bill_Owen,1408207176000.0
"@Bill_Owen #protip: look up the word ""plonk.""",0,Me_In_Jersey,1408207492000.0
"@Me_In_Jersey @TedRall Can you show us on the doll, where Mr. Rall touched you?",0,Bill_Owen,1408207866000.0
"@Me_In_Jersey @AnonyOps @LionelMedia @TedRall Hear that, Ted? The biggest! Ever! Whoo!",0,jesnider,1408209677000.0
"@Me_In_Jersey @AnonyOps @LionelMedia @TedRall I guess you're not an anarchist, otherwise- you win!",0,jmillerqld,1408279398000.0
"Muslims butchering Muslims no biggie 'til an Israeli kills 1. U.S. blacks killing other blacks=non event 'til a cop kills 1
#ferguson
#tcot",0,larryelder,1408107419000.0
"""Hands up! Don't shoot!"" #Ferguson, MO, protests spread to nearby Clayton. http://t.co/s7KHztwXeq http://t.co/9Ww2erUujj",0,cnnireport,1408107671000.0
"""Hands up! Don't shoot!"" #Ferguson, MO, protests spread to nearby Clayton. http://t.co/s7KHztwXeq http://t.co/9Ww2erUujj",0,cnnireport,1408107671000.0
@cnnireport Inscription SVP .. https://t.co/MN3VKsEXsP,0,Video_GaG,1408108321000.0
@cnnireport @CNN Amazing how police force does not reflect demographics of a community.  Look at Police with gear on.  Nazi Germany again.,0,SoAmericano12,1408108383000.0
"@cnnireport @CNN baby carriage, sleeping in bed, walking to the store, wearing my sneakers, working, wearing a certain color, don't shoot",0,bigricanman,1408108427000.0
@cnnireport @CNN where are all these protestors when kids are killing kids everyday? Hypocrites.,0,bigricanman,1408108476000.0
@cnnireport @CNN 🙌🔫👮,0,BlackFlagRising,1408108503000.0
@cnnireport @CNN seems that all the racist drama queens are out,0,doxie99,1408108556000.0
@cnnireport @cnn Too bad none of them have jobs to go to,0,hoosierball1,1408108579000.0
@cnnireport @CNN Gillette might want to talk to her.... #justsaying,0,CristopherBlane,1408108708000.0
"@SoAmericano12 @cnnireport @CNN @cnnireport @CNN  If it did ""reflect demographics of community."" all would be well. Like Detroit... right?",0,Kyle6800Kyle,1408108905000.0
@cnnireport @CNN do you feel like this is doing anything besides making you look ridiculous? It's not. Go home.,0,Bl0ndie00,1408109209000.0
@SoAmericano12 In Clayton that looks exactly like the general demographics. Very large percentage of total population is white.,0,1_ZB_1,1408109757000.0
"@cnnireport @allys_sons Where are the people saying ""Don't Loot""?",0,KeepItRealist,1408109919000.0
@cnnireport Why Fuel The Hate! No More Riots and Looting!,0,lindalousnyder,1408110015000.0
@cnnireport @CNN how do you protest a shooting by robbing stores? Excuse to riot,0,JoiseyGuy52,1408110213000.0
Hope replaces tear gas in #Ferguson http://t.co/OLTozbftqW http://t.co/Jzci5COXo1,0,TPM,1408107914000.0
@TPM it's amazing what happens when you're not shooting at people,0,kingpin7666,1408108002000.0
@TPM @WillMcAvoyACN None of the underlying problems have been solved. Pro Admin groups need to look beyond impact on Obama/Dem approval,0,billeniumbeach,1408108191000.0
"""Call me girl when your man ain't home."" RT @TPM: Hope replaces tear gas in #Ferguson http://t.co/D6WeT0TKdh http://t.co/r7lXAdLHJf",0,theoscarwhiskey,1408108282000.0
"Wow, look at that. Police interaction with citizens that's positive. Far better than the SWAT bullshit. @TPM @WillMcAvoyACN",0,PisseArtiste,1408108289000.0
#COMBATLIBERALISM MT @TPM: Hope replaces tear gas in #Ferguson http://t.co/vodZC6I2nM,0,diamaterialista,1408108931000.0
@TPM: HUGS are BETTER than TEAR GAS.,0,GeeSungee,1408110193000.0
@TPM @Linda1746 I'd like to know where the outrage is for the Rabbi shot down in cold blood in Miami last week? No news coverage. #biased,0,sirfirchick,1408110423000.0
"@TPM yes #racism is alive and well, but not just white against blacks. But a lot more blacks against whites!",0,jaswkoenig,1408112447000.0
Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/HP6fgs7a7M dedicated to #MikeBrown #Ferguson,0,TalibKweli,1408107916000.0
Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/HP6fgs7a7M dedicated to #MikeBrown #Ferguson,0,TalibKweli,1408107916000.0
“@TalibKweli: Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/adVYndDnFX dedicated to #MikeBrown #Ferguson”,0,OctobersOwnTae,1408108043000.0
#RealTimeRap: http://t.co/wtlFNymbI5 @TalibKweli @JColeNC,0,1MANBANDIT,1408108779000.0
"“@TalibKweli: Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/GW6k8hLPdV dedicated to #MikeBrown #Ferguson” get on this, y'all..",0,pzazz16,1408109240000.0
@pzazz16 @TalibKweli @JColeNC Nas was right,0,SenileOldLady,1408109556000.0
“@TalibKweli: Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/Lm1CoCiHD3 dedicated to #MikeBrown #Ferguson”--&gt;#BEFREE,0,Mr_M_G_B,1408109816000.0
“@TalibKweli: Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/giBYdag5YH dedicated to #MikeBrown #Ferguson,0,Cheecks1,1408109848000.0
“@TalibKweli: Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/nwsRt1p4lg dedicated to #MikeBrown #Ferguson”,0,la_petite_sha,1408109940000.0
“@TalibKweli: Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/4DL3njTJHQ dedicated to #MikeBrown #Ferguson”,0,1130PM,1408110620000.0
“@TalibKweli: Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/QWjZbij28w dedicated to #MikeBrown #Ferguson” -- Yes!!! @JColeNC,0,MalaikaInk,1408110912000.0
"@TalibKweli @JColeNC thank you thank you for the song ""Be Free""! Been waiting to hear from you, Cole!! #MyVoiceIsMyLight",0,MalaikaInk,1408111520000.0
“@TalibKweli: Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/hJHAvbXiSV dedicated to #MikeBrown #Ferguson” (lovin this @JColeNC,0,AlexzanderTMcD,1408113199000.0
"@TalibKweli @JColeNC Hip Hop response, Black males are the number one TARGET Hand$ UP! (Prod By Lirker by @IAmHD100  https://t.co/5jhnOzHGge",0,DMVHipHopSPOT,1408391224000.0
@TalibKweli Support new music! Mello-D Feat. Fedarro - NO Justice NO Peace http://t.co/vpG4Gwpde7 #NOJusticeNOPeace #Retweet,0,TheOnlyMelloD,1408596324000.0
"We have a lot of work to do. 

From @tnr: ""White St. Louis Has Some Awful Things to Say About #Ferguson"" http://t.co/i856G2iRZk",0,AntonioFrench,1408108625000.0
"We have a lot of work to do. 

From @tnr: ""White St. Louis Has Some Awful Things to Say About #Ferguson"" http://t.co/i856G2iRZk",0,AntonioFrench,1408108625000.0
@AntonioFrench Not everyone. Lots of support for you out here for you all too.,0,mpusatera,1408108685000.0
@AntonioFrench @tnr @juliaioffe I'm white and in ferguson &amp; I apologized for my part in racism here: http://t.co/8HyHLqsL6F,0,beckymollenkamp,1408108692000.0
@AntonioFrench white fear of black. an american tradition since the 18th century.,0,magic_uno,1408108706000.0
"@mpusatera @AntonioFrench Yes, but there are still a terrifying amount of people who are like the ones in the article.",0,wanwulf,1408108727000.0
@AntonioFrench I've said #Ferguson is almost like a motion picture adaptation of 10 yrs worth of http://t.co/hULtGChsA6 comments.,0,beetkid,1408108741000.0
"“@AntonioFrench: From @tnr: ""White St. Louis Has Some Awful Things to Say About #Ferguson"" http://t.co/i51RUh6an2” holy crap. Wow.",0,amywilson,1408108824000.0
@AntonioFrench you don't. The rest of white America does,0,Burghpunk,1408108831000.0
"Yes. Indeed we do. Let's get to it. ""@AntonioFrench We have a lot of work to do.""",0,argyle_sox,1408108909000.0
"@AntonioFrench @tnr not only in Missouri, lots of work to be done in these united states...",0,EverFlyMsQ,1408108913000.0
@AntonioFrench @tnr Would appreciate not being lumped in with Whites that still hold on to that mindset. We don't all fit into one category.,0,nkearns12,1408108982000.0
"@AntonioFrench @tnr @juliaioffe Wow! Speechless. Definitely a lot of work to do, not just in #Ferguson, but in America.",0,ChristineDBeebe,1408109020000.0
@AntonioFrench @tnr @juliaioffe you'd be wasting your energy reaching out to those people.  Nothing you say will change their minds.,0,iAmJeffSledge,1408109071000.0
Shame on them! RT @AntonioFrench We have a lot of work to do. @tnr: White STL Has Awful Things to Say About #Ferguson http://t.co/AUVWgQFa2l,0,UffdaJen,1408109184000.0
"@AntonioFrench @tnr @GailSimone Good god, I got about halfway through and it's making me sick...",0,Vodstok,1408109190000.0
"@AntonioFrench @benhjacobs @tnr @juliaioffe 

So as the racists prove, they are still not over even a Half-black president!",0,Rockmedia,1408109248000.0
"@AntonioFrench @tnr Oh. My. God. As a county transplant to the City, this made my heart sink.",0,ericvineyard,1408109288000.0
"@AntonioFrench @tnr #fcn2Go First Coast News/Jacksonville FL, @WKTZRadio Reporting Violent Protests in #Ferguson Last Night.@UniteBlue",0,pduetswithBabs,1408109386000.0
@wanwulf @AntonioFrench Agreed. Hopefully the protests last night changed some hearts and minds.,0,mpusatera,1408109409000.0
This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/pvhEvqMQ9i,0,MatthewKick,1408108650000.0
This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/pvhEvqMQ9i,0,MatthewKick,1408108650000.0
@MatthewKick @AntonioFrench,0,royhibbert23,1408108741000.0
@MatthewKick @JalenRose @lala RT,0,JpeachPeach,1408108807000.0
@MatthewKick @LauraKHettiger RT,0,RtMerica,1408108891000.0
@MatthewKick @TalibKweli,0,RtMerica,1408108912000.0
@MatthewKick @rolandsmartin,0,RtMerica,1408108938000.0
@MatthewKick @aterkel RT,0,BoltonNbolton,1408109059000.0
@MatthewKick @ChrissyCole,0,BoltonNbolton,1408109077000.0
@MatthewKick @MichaelSkolnik,0,BoltonNbolton,1408109112000.0
“@MatthewKick: This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/AueNEMD6kN”👏His pose looks familiar lol,0,iGet_Hoes_Hip,1408110015000.0
@MatthewKick wait till one of those friends rape and rob you and get u hooked on crack,0,richardcarver3,1408117604000.0
@MatthewKick literally made me cry when I saw this bc it's sad and true. Thanks4sharing. I want to just keep RTing it.,0,autism_no_more,1408118439000.0
❤️ “@MatthewKick: This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/mmFnRsSwwO”,0,Star__Scorpio,1408119126000.0
@Star__Scorpio @MatthewKick Love it! Thanks for the share and it's true!,0,MAFRunner,1408120234000.0
@MatthewKick @michaelhayes Mike check this out.,0,royhibbert23,1408121529000.0
@MatthewKick @elonjames RT,0,royhibbert23,1408121591000.0
@MatthewKick @bomani_jones Powerful image. Wanted to share.,0,JpeachPeach,1408122101000.0
@MatthewKick @lala @Lana RT,0,JpeachPeach,1408122153000.0
@MatthewKick @CharissaT @jamthedirtybird RT,0,DanielleDjons,1408122563000.0
“@MatthewKick: This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/IBAGBV1mw7”,0,e_bosss,1408125049000.0
@MatthewKick you need to redefine greatest.,0,moonbatwingnut,1408136171000.0
@MatthewKick Bullshit. No one of any race feels safe or respected by the police.,0,BL4NK3D,1408148086000.0
@MatthewKick @Rachel__Nichols,0,RtMerica,1408152653000.0
"Wow,beautiful yet sad that it even has to be said :( “@MatthewKick: The greatest thing I've seen so far #Ferguson http://t.co/tHpPMCl12y”",0,JasmineTaylorTV,1408255877000.0
"@JasmineTaylorTV @MatthewKick so cute. They are innocent in all of this.  They deserve a better, peaceful future!",0,ThePoshOne,1408256801000.0
"@JasmineTaylorTV @MatthewKick Pander, pander. Awesome penmanship.",0,ShoutFanatic,1409070225000.0
@ShoutFanatic @MatthewKick Thks... I think? Pandering could be bad or good tho so..?...Well either way ~Blessings to Ya!~,0,JasmineTaylorTV,1409104287000.0
@JasmineTaylorTV @MatthewKick Do you understand the definition of pandering?  Bless your heart.,0,ShoutFanatic,1409104769000.0
"@ShoutFanatic @MatthewKick Yes I absolutely do, it technically can mean bad or good that's y I said that :)",0,JasmineTaylorTV,1409106660000.0
@JasmineTaylorTV @MatthewKick Yeah technically no and pimping your kids out for your agenda is not a good thing.  That's what happened here.,0,ShoutFanatic,1409107297000.0
"@ShoutFanatic Yes,I figured U meant the more negative meaning.Sorry U see that.I see,in their eyes,that they actually feel that way too.",0,JasmineTaylorTV,1409108415000.0
"@JasmineTaylorTV enabler or pimp, it's not subjective. Burn your liberal arts degree, it makes my worth less. See it in there eyes? Bull.",0,ShoutFanatic,1409169441000.0
"@ShoutFanatic 'it makes ""my"" worthless?' &amp; it's ""their eyes"" not 'there'.I have a Broadcast Journalism Degree,btw but THKS. Stay Happy 😃",0,JasmineTaylorTV,1409175051000.0
"@JasmineTaylorTV http://t.co/NYk6rqmXIo.  Please tell me which one of these is good, broadcast journalist.  Aw how beautiful. ..yeah you did",0,ShoutFanatic,1409175726000.0
"@ShoutFanatic Well if U didnt have to Google it,U would know that U used it in noun form!But seeing as 'there/their'?!Go be mean alone BYE",0,JasmineTaylorTV,1409178905000.0
@JasmineTaylorTV I Googled it for you.  Noun..An amorous go between... you know a pimp. Which is what that parent did for their agenda. Wow.,0,ShoutFanatic,1409179303000.0
Morning in #Ferguson http://t.co/UzDihpw6M5,0,ryanjreilly,1408108704000.0
Morning in #Ferguson http://t.co/UzDihpw6M5,0,ryanjreilly,1408108704000.0
@ryanjreilly love the porta potties where we congregated; could've used it Tues.,0,billschwulst,1408108906000.0
@ryanjreilly It's been unbelievable watching this from half a world away. Great to see things improving. Thanks for all the reporting.,0,Wheres_Drew,1408109050000.0
RT @ryanjreilly: Morning in #Ferguson http://t.co/AQOgxuqLWU,0,GeekNStereo,1408109347000.0
RT “@ryanjreilly: Morning in #Ferguson http://t.co/sO9os8jdDz”,0,SuperboyJohnson,1408110511000.0
"#Gazans advise #US protesters on #Twitter http://t.co/bIlucMYbwh

#Ferguson #FreePalestine #presstvgaza http://t.co/7RhD2CQgpa",0,PressTV,1408108746000.0
"#Gazans advise #US protesters on #Twitter http://t.co/bIlucMYbwh

#Ferguson #FreePalestine #presstvgaza http://t.co/7RhD2CQgpa",0,PressTV,1408108746000.0
@PressTV so stupid ..,0,AllyeZoop,1408118708000.0
"“@PressTV: #Gazans advise #US protesters on #Twitter http://t.co/RtqxqQpao0

#Ferguson #FreePalestine #presstvgaza http://t.co/mLjoLatidk”",0,OsoSabioUK,1408119683000.0
"#Ferguson chief tells me he ""didn't know"" media was at @QuikTrip. Newser now 25 minutes late @kmov #MikeBrown http://t.co/2ucckGwtHZ",0,LauraKHettiger,1408109002000.0
"#Ferguson chief tells me he ""didn't know"" media was at @QuikTrip. Newser now 25 minutes late @kmov #MikeBrown http://t.co/2ucckGwtHZ",0,LauraKHettiger,1408109002000.0
"@LauraKHettiger @jonswaine @QuikTrip @KMOV The guy calls a press conference, and then is surprised that the media showed up. What a goof.",0,sevenwithcheese,1408109109000.0
"@LauraKHettiger @jonswaine @QuikTrip @KMOV #Ferguson Chief got more mileage out of ""I didn't know"" in the last 72 hrs than Reagan in 2 terms",0,ank_wobl,1408109137000.0
@LauraKHettiger Indicative of all their actions?,0,billschwulst,1408109223000.0
@LauraKHettiger @jonswaine @QuikTrip @KMOV ARREST THEM!!!,0,ShawnGoldwater,1408109227000.0
"“@billschwulst: @LauraKHettiger Indicative of all their actions?” Can't comment on that, but this is very rude.",0,LauraKHettiger,1408109281000.0
@LauraKHettiger Such a sad thing that things are so disorganized. Presser in 10? 20? Ever?,0,walkerjeremy,1408109401000.0
"@LauraKHettiger @QuikTrip @KMOV @jonswaine Wish I had a dollar for every thing Chief Jackson ""didn't know"". I could repay the national debt.",0,Shirking_Violet,1408109401000.0
"@LauraKHettiger @billschwulst Oh, and I'm sure he did this on purpose, just to frustrate you. C'mon now, Laura. Report objectively.",0,JennyLane78,1408109428000.0
@LauraKHettiger @KMOV HE WAS THERE DOING AN INTERVIEW ON CNN WHILE EVERYONE WAS SETTING UP!!!!!,0,andrelmay,1408109465000.0
@LauraKHettiger @billschwulst  Its messed up. Keep us updated n b safe,0,BlackElegance1,1408109472000.0
@LauraKHettiger @JimmyPrinceton @QuikTrip @KMOV Memo said it was scheduled at WaWa.,0,TimothySHays,1408109551000.0
