coordinates,created,favorite_count,has_url,hashtags_count,id,in_reply_id,in_reply_user,is_rumor,is_source_tweet,lang,mentions_count,retweet_count,retweeted,symbols_count,text,thread,tweet_length,urls_count,user.followers_count,user.friends_count,user.tweets_count
,Wed Oct 22 16:29:34 +0000 2014,0,False,0,524960764503674880,524959735091847168,,True,False,en,2,0,False,0,@kellyoxford @HDMcC maybe you should have a news crew on retainer just in case. Rapid deploy anywhere breaking news happens.,524932935137628160,124,0,166,711,6378
,Wed Oct 22 16:35:27 +0000 2014,34,False,0,524962247563431936,524946023165460480,,True,False,en,2,2,False,0,"@HDMcC @kellyoxford exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists",524932935137628160,140,0,605675,255,6147
,Wed Oct 22 16:38:16 +0000 2014,11,False,0,524962953695858689,524962247563431936,,True,False,en,2,0,False,0,@daxshepard1 @HDMcC THANK YOU.,524932935137628160,30,0,591274,910,5899
,Wed Oct 22 17:06:49 +0000 2014,1,False,0,524970141189431296,524958563312357376,,True,False,en,3,0,False,0,@HDMcC @kellyoxford @subloke Perhaps all of Twitter should follow HDM so we can learn the proper ways of Tweeting responsibly.,524932935137628160,126,0,39,126,1705
,Wed Oct 22 18:29:39 +0000 2014,2,False,0,524990987308134400,524962247563431936,,True,False,en,3,0,False,0,"@daxshepard1 @HDMcC @kellyoxford No, you're right. We should follow comedic writers and trust their sources. That's my first instinct.",524932935137628160,134,0,270,183,3367
,Wed Oct 22 18:39:45 +0000 2014,1,False,0,524993526564929536,524990987308134400,,True,False,en,3,0,False,0,"@jeremysale @daxshepard1 @HDMcC seeing as though I was 100% correct, yes.",524932935137628160,73,0,591274,910,5899
,Wed Oct 22 18:41:49 +0000 2014,1,False,0,524994047451332608,524993526564929536,,True,False,en,3,0,False,0,@kellyoxford @daxshepard1 @HDMcC Kudos to your relaying of second-hand information! Do you have an app?,524932935137628160,103,0,270,183,3367
,Wed Oct 22 18:49:38 +0000 2014,0,False,0,524996012847665152,524994047451332608,,True,False,en,3,0,False,0,"@jeremysale @daxshepard1 @HDMcC hey kid, go enjoy this weird sense of power I've afforded you this morning. Spend it wisely!!",524932935137628160,125,0,591274,910,5899
,Wed Oct 22 18:52:28 +0000 2014,1,False,0,524996728811175936,524996012847665152,,True,False,en,3,0,False,0,"@kellyoxford @daxshepard1 @HDMcC Thanks, that was considerate of you! All the best.",524932935137628160,83,0,270,183,3367
,Fri Oct 24 05:42:50 +0000 2014,0,False,0,525522784748060672,524962953695858689,,True,False,en,2,0,False,0,@kellyoxford @daxshepard1 yes from her newly decorated LA living room. Just like Egypt.,524932935137628160,87,0,91,534,344
,Wed Oct 22 14:40:45 +0000 2014,238,True,1,524933380929245184,,,True,True,en,0,1114,False,0,"DEVELOPING story: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/5fZ7wO6Gm4 #Ottawa http://t.co/Jb1pi3IysA",524933380929245184,132,1,173323,339,50161
"{'coordinates': [-80.9573809, 46.4974193], 'type': 'Point'}",Wed Oct 22 14:42:54 +0000 2014,1,False,0,524933921788923905,524933380929245184,,True,False,en,1,2,False,0,"@CTVNews give me a  break Parlement Hill is NOT protected at all, stop the lies lol White House is GARDED and so should be PARLEMENT Hill !",524933380929245184,139,0,130,368,810
,Wed Oct 22 14:44:26 +0000 2014,3,False,0,524934308700893184,524933380929245184,,True,False,en,1,2,False,0,@CTVNews And people have a problem with Canada being involved with air strikes against ISIS. Ridiculous!!!!,524933380929245184,107,0,57,107,2859
,Wed Oct 22 14:44:37 +0000 2014,0,True,1,524934355383500800,524933380929245184,,True,False,en,1,0,False,0,"RT “@CTVNews: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/FpeMzJjqvU #Ottawa http://t.co/MwNve4PZi0”",524933380929245184,129,1,111,317,2651
,Wed Oct 22 14:45:29 +0000 2014,0,True,1,524934572497436672,524933380929245184,,True,False,en,1,0,False,0,"“@CTVNews: DEVELOPING story: Shots fired on Parliament Hill, soldier shot  http://t.co/3oNT7zB1OT #Ottawa http://t.co/VDKVy8Do0J” holy crap",524933380929245184,139,1,107,176,4073
,Wed Oct 22 14:45:31 +0000 2014,0,False,0,524934579908784128,524933380929245184,,True,False,en,1,0,False,0,@CTVNews WHY ARE U NOT CARRYING LIVE ON CFTO TORONTO!!????,524933380929245184,58,0,73,268,2369
,Wed Oct 22 14:48:52 +0000 2014,0,False,0,524935422045327360,524933380929245184,,True,False,en,2,0,False,0,@CTVNews @MissVioletVega and let the fear mongering BEGIN!!,524933380929245184,59,0,0,0,982
,Wed Oct 22 14:50:41 +0000 2014,0,False,0,524935881925603328,524933380929245184,,True,False,en,2,0,False,0,@CTVNews @CortneywithnoU What possesses people to do this sh…?,524933380929245184,62,0,556,485,2449
,Wed Oct 22 14:55:26 +0000 2014,0,False,0,524937077624803330,524934308700893184,,True,False,en,2,0,False,0,@cdnmickeyfan @CTVNews Not anymore.,524933380929245184,35,0,701,1026,9089
,Wed Oct 22 14:56:45 +0000 2014,0,False,1,524937409344307201,524933380929245184,,True,False,und,2,0,False,0,@CTVNews @CTVCalgary #praying,524933380929245184,29,0,855,928,807
,Wed Oct 22 14:58:01 +0000 2014,0,False,0,524937725661962240,524933921788923905,,True,False,en,2,0,False,0,@mercedes8118 @CTVNews garded?,524933380929245184,30,0,605,177,14567
,Wed Oct 22 15:00:24 +0000 2014,0,False,0,524938325493166080,524933380929245184,,True,False,en,2,0,False,0,@CTVNews @TSNBobMcKenzie one of those days where I wish there was a dislike button.,524933380929245184,83,0,527,1984,3540
,Wed Oct 22 15:04:55 +0000 2014,0,True,2,524939464385495040,524933380929245184,,True,False,en,1,0,False,0,"“@CTVNews: DEVELOPING story: Shots fired on Parliament Hill, soldier shotWar Memorial http://t.co/gyqtRC6fZ4 #Ottawa #WTF",524933380929245184,121,1,61,254,1467
"{'coordinates': [-80.9573979, 46.4974246], 'type': 'Point'}",Wed Oct 22 15:06:25 +0000 2014,1,False,0,524939840375521280,524937725661962240,,True,False,en,2,0,False,0,@AmeetRules @CTVNews ya auto correct lol regardless you can't just walk into the White House should be same way here Period!,524933380929245184,124,0,130,368,810
,Wed Oct 22 15:12:55 +0000 2014,3,True,1,524941477341036546,524933380929245184,,True,False,en,1,0,False,0,"“@CTVNews: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/AKDrKpNHCF #Ottawa http://t.co/2JjaFsYeYq” goodluck",524933380929245184,135,1,240,210,537
,Wed Oct 22 15:19:20 +0000 2014,0,False,0,524943091820945408,524933921788923905,,True,False,en,2,0,False,0,@mercedes8118 @CTVNews Some guy walked into the white house a few weeks ago,524933380929245184,75,0,140,217,1116
,Wed Oct 22 15:30:28 +0000 2014,4,True,0,524945893867659264,524933380929245184,,True,False,en,1,0,False,0,"“@CTVNews: DEVELOPING story: Shots fired on Parliament Hill, soldier shot at War Memorial http://t.co/sPgr6sVIMZ"" What is wrong with people",524933380929245184,139,1,546,374,5235
"{'coordinates': [-80.9574048, 46.4974296], 'type': 'Point'}",Wed Oct 22 15:34:48 +0000 2014,0,False,0,524946983757557760,524943091820945408,,True,False,en,2,0,False,0,@RyanRente @CTVNews yaand made it just passed front door and was caught lol these guys shot30 times and are STILLat large henseNOT GUARDED !,524933380929245184,140,0,130,368,810
,Wed Oct 22 15:39:28 +0000 2014,0,False,0,524948156132655105,524935422045327360,,True,False,en,3,0,False,0,@GodlessDino @CTVNews @MissVioletVega how is this fear mongering if it's actually happening you nitwit?,524933380929245184,103,0,10,46,297
,Wed Oct 22 15:39:41 +0000 2014,0,False,0,524948213028388865,524935881925603328,,True,False,tr,3,0,False,0,@liteyourlife @CTVNews @CortneywithnoU Islam,524933380929245184,44,0,10,46,297
,Wed Oct 22 16:12:15 +0000 2014,0,False,0,524956407511400448,524933921788923905,,True,False,en,2,0,False,0,@mercedes8118 @CTVNews the U.S. has terrible gun laws &amp; even worse healthcare/support for the mentally ill. I'd rather not REQUIRE guards.,524933380929245184,142,0,261,144,4304
"{'coordinates': [-80.9573865, 46.497404], 'type': 'Point'}",Wed Oct 22 16:33:40 +0000 2014,0,False,0,524961798290960386,524956407511400448,,True,False,en,2,0,False,0,"@stephiloo @CTVNews no one WANTS guards lol however they way the world is now and only to get worse, WE NEED THEM!!!! unfortunately!!!!",524933380929245184,135,0,130,368,810
,Wed Oct 22 16:43:36 +0000 2014,0,False,0,524964298733666304,524961798290960386,,True,False,en,2,0,False,0,@mercedes8118 @CTVNews White House needs them more though. Im proud to be from a country that doesn't discuss weapons in the national anthem,524933380929245184,140,0,261,144,4304
"{'coordinates': [-80.9573705, 46.4974224], 'type': 'Point'}",Wed Oct 22 16:53:38 +0000 2014,0,False,0,524966820785430529,524964298733666304,,True,False,en,2,0,False,0,"@stephiloo @CTVNews lol I agree 😊👍 however with ALL that is happining that our Country as well as Theirs is involved with, WE NEED GUARDS!",524933380929245184,138,0,130,368,810
,Wed Oct 22 14:40:49 +0000 2014,33,True,0,524933399828369409,,,True,True,en,0,130,False,0,WATCH LIVE: The scene outside Parliament Hill where a soldier has been shot http://t.co/k1d6G8HR0o,524933399828369409,98,1,640083,367,83197
,Wed Oct 22 14:42:43 +0000 2014,0,False,0,524933876347863041,524933399828369409,,True,False,en,1,1,False,0,@CP24 all of Canada needs to pray.,524933399828369409,34,0,37,93,867
,Wed Oct 22 14:42:56 +0000 2014,4,False,0,524933930068480000,524933399828369409,,True,False,en,1,2,False,0,@CP24 please don't broadcast location of officers for their safety,524933399828369409,66,0,29,163,466
,Wed Oct 22 14:54:09 +0000 2014,0,False,0,524936755288743936,524933399828369409,,True,False,en,1,0,False,0,@CP24 Theres no sound.,524933399828369409,22,0,120,317,8370
,Wed Oct 22 14:55:47 +0000 2014,0,False,0,524937166171152384,524933399828369409,,True,False,en,1,0,False,0,@CP24 sound is not working,524933399828369409,26,0,4,25,147
,Wed Oct 22 14:56:50 +0000 2014,0,False,2,524937429065936896,524933399828369409,,True,False,en,3,0,False,0,"@CP24 @CBCAlerts  Note to all those concerned, in moments of #nationalSecurity GPS &amp; CellularNetworks are jammed in response @CSIS #weUnite",524933399828369409,143,0,213,442,13429
,Wed Oct 22 15:05:32 +0000 2014,0,False,0,524939617737662465,524933399828369409,,True,False,en,1,0,False,0,@CP24 sound?,524933399828369409,12,0,4,12,292
,Wed Oct 22 15:14:50 +0000 2014,0,False,1,524941959170121728,524933399828369409,,True,False,en,1,0,False,0,@CP24 should have got them all #FuckTheForces,524933399828369409,45,0,151,88,18832
,Wed Oct 22 14:41:51 +0000 2014,76,True,0,524933657493250048,,,True,True,en,0,389,False,0,Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/r2qnyftxXF http://t.co/mksfPjJ73r,524933657493250048,115,1,229438,12077,209521
,Wed Oct 22 14:42:55 +0000 2014,0,False,0,524933924888514560,524933657493250048,,True,False,und,3,0,False,0,@nationalpost @petermansbridge @CBCNews,524933657493250048,39,0,224,396,2008
,Wed Oct 22 14:44:14 +0000 2014,0,True,0,524934259371704322,524933657493250048,,True,False,en,1,0,False,0,“@nationalpost: Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/SIymvQvye8 http://t.co/DX2PHCiDgl” OH MY,524933657493250048,138,1,264,246,3615
,Wed Oct 22 14:46:42 +0000 2014,0,True,0,524934879117860864,524933657493250048,,True,False,en,1,0,False,0,RT “@nationalpost: Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/hNk3Hxwdhs http://t.co/mLNSSqKWI7”,524933657493250048,135,1,110,317,2651
"{'coordinates': [-79.9323716, 43.6533878], 'type': 'Point'}",Wed Oct 22 14:47:16 +0000 2014,0,False,0,524935019652198402,524933657493250048,,True,False,en,1,0,False,0,@nationalpost sending thoughts n prayers,524933657493250048,40,0,905,1812,8031
,Wed Oct 22 14:47:46 +0000 2014,0,False,0,524935145099235329,524933657493250048,,True,False,en,2,0,False,0,@nationalpost @JammieWF nice.,524933657493250048,29,0,10750,10073,24137
,Wed Oct 22 14:51:05 +0000 2014,0,True,0,524935981754224640,524933657493250048,,True,False,en,1,0,False,0,Wow. “@nationalpost: Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/oHIuqnVcQf http://t.co/qRuh3vZnet”,524933657493250048,137,1,1147,1176,2174
,Wed Oct 22 14:54:06 +0000 2014,0,False,0,524936742366093313,524933657493250048,,True,False,en,1,0,False,0,@nationalpost not what CBC is reporting. But hope so.,524933657493250048,53,0,419,658,834
,Wed Oct 22 14:56:56 +0000 2014,0,False,0,524937453720072192,524933657493250048,,True,False,en,2,0,False,0,"@nationalpost @M_Ivancicevic and tory MPs never lie, so we can totally believe that this is not an orchestration by the govn't/police",524933657493250048,133,0,715,610,45044
,Wed Oct 22 15:07:33 +0000 2014,0,False,0,524940127265902592,524933657493250048,,True,False,en,1,0,False,0,@nationalpost Other outlets reporting multiple assailants,524933657493250048,57,0,8,152,262
,Wed Oct 22 15:10:55 +0000 2014,0,True,0,524940973659684865,524933657493250048,,True,False,en,2,1,False,0,“@nationalpost: Two Tory MPs say gunman at Parliament Hill 'shot &amp; killed' http://t.co/lk56CqIjx3 http://t.co/TMz7CGkia8” @A__Sarmed,524933657493250048,136,1,34,121,813
,Wed Oct 22 15:17:34 +0000 2014,0,False,0,524942647736422400,524933657493250048,,True,False,en,1,0,False,0,"@nationalpost we won't get all the info until they are absolutely certain that the area is clear, most likely.",524933657493250048,110,0,15,110,239
,Wed Oct 22 15:38:18 +0000 2014,0,False,1,524947862900473856,524933657493250048,,True,False,en,2,0,False,0,@nationalpost @glenncalderwood good on you #Canada terrorists should be killed at point.,524933657493250048,88,0,282,537,15792
,Wed Oct 22 14:44:44 +0000 2014,160,True,0,524934381828603904,,,True,True,en,0,448,False,0,Canadian media: Gunman shot soldier at war memorial. http://t.co/zNhxK6wBoy,524934381828603904,75,1,20041193,113,35650
,Wed Oct 22 14:45:44 +0000 2014,1,False,0,524934633176059904,524934381828603904,,True,False,en,1,0,False,0,@cnnbrk So Canada's strict gun control policies have failed again,524934381828603904,65,0,69,166,3015
,Wed Oct 22 14:46:26 +0000 2014,1,True,0,524934810695774208,524934381828603904,,True,False,en,1,0,False,0,Non terrorism by definition @cnnbrk: Canadian media: Gunman shot soldier at war memorial. http://t.co/L5km1a7ui9”,524934381828603904,113,1,476,972,28881
,Wed Oct 22 14:46:59 +0000 2014,5,False,0,524934948122558464,524934633176059904,,True,False,en,2,0,False,0,@CutGovtSpending @cnnbrk oh puhleeez  one gun death for every couple of thousands in the us - and probably terrorist,524934381828603904,116,0,572,178,8842
,Wed Oct 22 14:49:16 +0000 2014,0,True,0,524935525661425664,524934381828603904,,True,False,en,1,0,False,0,OMG!!! I don't think of this kind of thing in Canada. RT @cnnbrk Canadian media: Gunman shot soldier at war memorial. http://t.co/FOhdzj2rof,524934381828603904,140,1,1009,359,9839
,Wed Oct 22 14:49:49 +0000 2014,0,False,0,524935663427543040,524934381828603904,,True,False,en,1,0,False,0,@cnnbrk and so it begins ISIS invades Our Peaceful country starting with the ones we let in,524934381828603904,91,0,1360,1611,5878
,Wed Oct 22 14:49:55 +0000 2014,0,True,0,524935687339274240,524934381828603904,,True,False,en,1,0,False,0,“@cnnbrk: Canadian media: Gunman shot soldier at war memorial. http://t.co/U1k0RqJuv0” what,524934381828603904,91,1,1894,792,35517
,Wed Oct 22 15:28:49 +0000 2014,0,True,0,524945476559183872,524934381828603904,,True,False,ja,1,0,False,0,カナダのオタワの議会周辺、戦争追悼施設で銃撃、兵士1人負傷。@cnnbrk Canadian media: Gunman shot soldier at war memorial. http://t.co/fJ39PwvEtr,524934381828603904,113,1,1932,94,11102
,Wed Oct 22 16:41:51 +0000 2014,0,False,0,524963857572593664,524934948122558464,,True,False,en,3,0,False,0,@schwaid @CutGovtSpending @cnnbrk exactly. Safer there than here in the States by far.,524934381828603904,86,0,580,613,17707
,Wed Oct 22 16:42:57 +0000 2014,0,False,0,524964132433698817,524935663427543040,,True,False,en,2,0,False,0,@ericabecks @cnnbrk do you really think that it's possible to stop everyone?,524934381828603904,76,0,580,613,17711
,Wed Oct 22 14:45:53 +0000 2014,18,True,0,524934673760530432,,,True,True,en,0,119,False,0,Canadian parliament on lockdown after shooting – live updates http://t.co/PBLZPFqhAP,524934673760530432,84,1,2807861,1082,91814
,Wed Oct 22 14:48:19 +0000 2014,0,True,0,524935286892269568,524934673760530432,,True,False,en,1,0,False,0,“@guardian: Canadian parliament on lockdown after shooting – live updates http://t.co/b0V61RxZ0i”,524934673760530432,97,1,101,207,2029
,Wed Oct 22 14:58:37 +0000 2014,0,False,1,524937877575446528,524934673760530432,,True,False,en,2,0,False,0,"@guardian @acoyne ""We are all infidels"" #outlawIslam",524934673760530432,52,0,1123,1800,18593
,Wed Oct 22 15:22:14 +0000 2014,1,False,0,524943819327148032,524934673760530432,,True,False,en,1,0,False,0,"@guardian That's very sad, RIP may gd lord ve mercy on u",524934673760530432,56,0,200,258,4734
,Wed Oct 22 14:46:30 +0000 2014,160,False,1,524934827909210112,,,True,True,en,0,244,False,0,We are hearing a shooter is still on the loose here in DT Ottawa with a rifle please pray for our police and soldiers #PrayForOttawa,524934827909210112,132,0,66790,216,8877
,Wed Oct 22 14:47:13 +0000 2014,0,False,0,524935008424062976,524934827909210112,,True,False,en,1,0,False,0,@GongshowGear 😳 unreal,524934827909210112,22,0,107,296,1151
,Wed Oct 22 14:50:04 +0000 2014,0,False,0,524935725570330624,524934827909210112,,True,False,en,1,0,False,0,@GongshowGear MP at Hill reports deceased shooter.,524934827909210112,50,0,58,103,1265
,Wed Oct 22 14:50:29 +0000 2014,0,False,0,524935828733440001,524934827909210112,,True,False,und,1,0,False,0,@GongshowGear http://t.co/1sWdBhv4Le,524934827909210112,36,0,58,103,1265
,Wed Oct 22 14:46:57 +0000 2014,194,True,0,524934941914968064,,,True,True,en,0,772,False,0,"Scene outside Canada's parliament where soldier shot by gunman at National War Memorial, http://t.co/t1HQMYQ6QB http://t.co/bMzDnPL1NX",524934941914968064,134,1,11836155,3,21531
,Wed Oct 22 14:49:12 +0000 2014,1,True,0,524935507831439361,524934941914968064,,True,False,en,1,0,False,0,"@BBCBreaking Live updates from here
http://t.co/s7O7kPgd5i",524934941914968064,58,1,1314,1511,14297
,Wed Oct 22 14:49:16 +0000 2014,0,False,0,524935524159881216,524934941914968064,,True,False,und,1,0,False,0,@BBCBreaking,524934941914968064,12,0,1562,2003,11621
,Wed Oct 22 14:49:30 +0000 2014,1,True,1,524935582464868352,524934941914968064,,True,False,en,2,1,False,0,"@BBCBreaking PLEASE SIGN &amp; RT UK

FOLLOW @justiceforBigAl 

http://t.co/Ig6pyUfNVd

http://t.co/uVSThNo4gU

#FreeMarineA",524934941914968064,124,2,1563,2003,11621
,Wed Oct 22 14:50:27 +0000 2014,0,False,0,524935820059615232,524934941914968064,,True,False,en,1,0,False,0,@BBCBreaking damn.. I hope our Canadian friends are okay. They've been hanging out with the US for too long.,524934941914968064,108,0,353,691,6386
,Wed Oct 22 14:51:16 +0000 2014,1,False,0,524936027408846850,524934941914968064,,True,False,en,1,2,False,0,“@BBCBreaking: Scene outside Canada's parliament where soldier shot by gunman at National War Memorial. -Canada has a war memorial?!?,524934941914968064,133,0,25,36,1291
,Wed Oct 22 14:55:09 +0000 2014,0,False,0,524937004916936704,524934941914968064,,True,False,en,1,0,False,0,"@BBCBreaking Wow, this is crazy.  I can't believe Canada is having nasty issues like us over here in America.  Not cool.  Canada is",524934941914968064,131,0,81,265,1052
,Wed Oct 22 14:55:11 +0000 2014,0,False,0,524937011871117312,524934941914968064,,True,False,en,2,0,False,0,@BBCBreaking @AlexisPavlich - are you ok? was this where you work?? Terrible news:-(,524934941914968064,84,0,24,69,33
,Wed Oct 22 14:55:42 +0000 2014,0,True,0,524937144889262080,524934941914968064,,True,False,en,2,0,False,0,"@BBCBreaking @911BreakingNow In Gina's Dream, the story of earth is coming true.....Save our planet...http://t.co/ETY8isEJx8",524934941914968064,124,1,753,1244,74289
,Wed Oct 22 14:55:50 +0000 2014,0,False,0,524937175151161344,524934941914968064,,True,False,en,1,0,False,0,@BBCBreaking peaceful nation.  This is not cool.  I think people are just over-the-top filled so much anger and anxiety that they are,524934941914968064,133,0,82,265,1052
,Wed Oct 22 14:55:52 +0000 2014,0,False,0,524937186865868800,524934941914968064,,True,False,en,2,1,False,0,@BBCBreaking another one @glorytotheboys,524934941914968064,40,0,22,36,744
,Wed Oct 22 14:57:06 +0000 2014,0,False,0,524937496904617985,524934941914968064,,True,False,en,1,0,False,0,"@BBCBreaking snapping, left and right.  This is what happens when a species lives for thousands of years, it goes crazy!",524934941914968064,120,0,81,265,1052
,Wed Oct 22 14:57:41 +0000 2014,1,False,0,524937640567910400,524934941914968064,,True,False,en,1,0,False,0,@BBCBreaking We are self-destructing and we will cause our own demise and that will be the end of humanity.  I swear we're going to the,524934941914968064,135,0,81,265,1052
,Wed Oct 22 14:58:03 +0000 2014,0,False,0,524937734050570240,524934941914968064,,True,False,en,1,0,False,0,"@BBCBreaking Mad Max way of life, it will be a rogue society.",524934941914968064,61,0,81,265,1052
,Wed Oct 22 14:59:11 +0000 2014,0,False,0,524938020802547712,524937177734459392,,True,False,und,1,0,False,0,@macgregor63 why?,524934941914968064,17,0,353,691,6386
,Wed Oct 22 15:00:13 +0000 2014,0,False,0,524938281910149120,524934941914968064,,True,False,und,1,0,False,0,@BBCBreaking,524934941914968064,12,0,3,20,2
,Wed Oct 22 15:02:13 +0000 2014,0,False,0,524938783683538944,524934941914968064,,True,False,en,1,0,False,0,@BBCBreaking disgraceful! Hope he recovers soon x,524934941914968064,49,0,145,235,2960
,Wed Oct 22 15:06:55 +0000 2014,0,False,0,524939967618097152,524938909063462914,,True,False,en,1,0,False,0,@macgregor63 I know. It was just a joke about how they're our neighbor so our bad behavior is rubbing off on the good kid next door.,524934941914968064,132,0,353,691,6386
,Wed Oct 22 15:15:29 +0000 2014,0,True,0,524942123117068288,524934941914968064,,True,False,en,1,0,False,0,"RT @BBCBreaking: Scene outside Canada's parliament where soldier shot by gunman at National War Memorial, http://t.co/JUBhmrMTnS",524934941914968064,128,1,1213,1208,17126
,Wed Oct 22 15:22:37 +0000 2014,0,False,0,524943918740545536,524938020802547712,,True,False,en,2,0,False,0,@ryanhoussein @macgregor63 because Canada is attacking IS in coalition IS gave warning recently...,524934941914968064,98,0,755,1773,10990
,Wed Oct 22 15:23:51 +0000 2014,0,False,0,524944226032050176,524943918740545536,,True,False,en,1,0,False,0,@4Humanity2869 no shit? Didn't see that. That's scary.,524934941914968064,54,0,354,691,6392
,Wed Oct 22 15:24:33 +0000 2014,1,False,0,524944403153297408,524944226032050176,,True,False,en,1,0,False,0,@ryanhoussein just search it they announced it clearly...,524934941914968064,57,0,755,1773,10990
,Wed Oct 22 15:31:27 +0000 2014,1,False,0,524946139938693120,524935820059615232,,True,False,en,2,0,False,0,@ryanhoussein @BBCBreaking It was implied by your statement ..irrespective of whatever Canadian govt does..it doesn't give right to kill,524934941914968064,136,0,22,9,1945
,Wed Oct 22 14:47:31 +0000 2014,60,False,2,524935085863481344,,,True,True,en,0,452,False,0,Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial. #Ottawa #cdnpoli,524935085863481344,136,0,365994,264,25593
,Wed Oct 22 14:48:36 +0000 2014,0,False,0,524935356584427520,524935085863481344,,True,False,en,2,0,False,0,@CBCAlerts @southsalem MUSLIM TERRORIST ATTACK IN CANADA,524935085863481344,56,0,512,1005,13818
,Wed Oct 22 14:48:45 +0000 2014,0,False,0,524935395247919105,524935085863481344,,True,False,en,1,0,False,0,@CBCAlerts it her stations reportons shooter was shot.,524935085863481344,54,0,48,131,434
,Wed Oct 22 14:49:54 +0000 2014,0,False,2,524935684931715072,524935085863481344,,True,False,en,1,1,False,0,“@CBCAlerts: Witnesses say several dozen shots fired inside Parliament buildings after Cdn soldier shot at War Memorial. #Ottawa #cdnpoli”,524935085863481344,138,0,1080,1444,3687
"{'coordinates': [-75.85456733, 45.35167146], 'type': 'Point'}",Wed Oct 22 14:49:59 +0000 2014,0,False,0,524935705592860672,524935085863481344,,True,False,en,1,0,False,0,“@CBCAlerts:several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial” - my brother is safe..,524935085863481344,140,0,104,160,480
,Wed Oct 22 14:50:07 +0000 2014,0,False,1,524935738882662402,524935085863481344,,True,False,en,2,0,False,0,"@CBCAlerts @WilliamBDevittI i want to know, if that 'soldier' was an operative, and was he killed, or were the bullets blanks? #CPCTerrorism",524935085863481344,140,0,5337,265,249623
,Wed Oct 22 14:51:09 +0000 2014,0,False,8,524935998896349184,524935085863481344,,True,False,en,2,0,False,0,"@CBCAlerts @volatilitysmile ""We are all infidels"". #waronfreedom #waronwomen #waronhumanity #kobani #pershmaga #Iran #Iraq #outlawIslam",524935085863481344,135,0,1124,1802,18556
"{'coordinates': [-123.12375768, 49.27269719], 'type': 'Point'}",Wed Oct 22 14:51:29 +0000 2014,0,False,2,524936080265838594,524935085863481344,,True,False,en,1,0,False,0,Were the soldiers guarding the War Memorial not armed? What did the second soldier do? @CBCAlerts #cdnpoli #Ottawa,524935085863481344,114,0,1850,728,4075
"{'coordinates': [-76.62561137, 44.26911456], 'type': 'Point'}",Wed Oct 22 14:51:30 +0000 2014,0,False,2,524936085412270080,524935085863481344,,True,False,en,1,0,False,0,@CBCAlerts forces and city in lock down. Be safe!#ottawa #Canada,524935085863481344,64,0,27,87,1111
,Wed Oct 22 14:51:54 +0000 2014,0,False,0,524936187635830784,524935085863481344,,True,False,und,2,0,False,0,@CBCAlerts @CBCPEI,524935085863481344,18,0,4,19,26
,Wed Oct 22 14:52:11 +0000 2014,0,False,0,524936259190665216,524935085863481344,,True,False,en,1,0,False,0,@CBCAlerts MP Bernard Trottier tweeting that suspect shot &amp; killed.,524935085863481344,71,0,1455,2001,3261
,Wed Oct 22 14:52:48 +0000 2014,0,False,2,524936412555399168,524935085863481344,,True,False,en,1,0,False,0,“@CBCAlerts: Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot nearby . #Ottawa #cdnpoli”,524935085863481344,135,0,436,585,10248
,Wed Oct 22 14:53:00 +0000 2014,0,False,0,524936465902747648,524935356584427520,,True,False,ht,3,0,False,0,@marcely034 @CBCAlerts @southsalem ::: douchebag.,524935085863481344,49,0,13,30,236
,Wed Oct 22 14:55:19 +0000 2014,0,False,0,524937047694651392,524936080265838594,,True,False,en,2,0,False,0,@trevorjkramer @CBCAlerts they are honorary guards...so likely unarmed.,524935085863481344,71,0,322,1208,2162
"{'coordinates': [-123.12375768, 49.27269719], 'type': 'Point'}",Wed Oct 22 14:57:14 +0000 2014,0,False,2,524937527804051457,524937047694651392,,True,False,en,2,0,False,0,"They looked armed to me, @cfitzge @CBCAlerts #cdnpoli #Ottawa http://t.co/eLvLNV3EHV",524935085863481344,84,0,1850,728,4075
,Wed Oct 22 15:00:03 +0000 2014,0,False,0,524938238222675969,524936080265838594,,True,False,en,2,0,False,0,"@trevorjkramer @CBCAlerts they are ""armed"" in that they have ceremonial rifles.",524935085863481344,79,0,93,85,1323
,Wed Oct 22 15:04:25 +0000 2014,0,False,3,524939337943633921,524935085863481344,,True,False,en,1,0,False,0,@CBCAlerts so scary.  Be safe everyone in #ottawa and #canada and #ontArio  praying for you!!!,524935085863481344,94,0,292,328,2375
"{'coordinates': [-123.12375768, 49.27269719], 'type': 'Point'}",Wed Oct 22 15:04:48 +0000 2014,0,False,2,524939432550342656,524938238222675969,,True,False,en,2,0,False,0,"Clearly that needs to change, @MY1K. @CBCAlerts #cdnpoli #Ottawa",524935085863481344,64,0,1850,728,4075
