is_rumor,thread,in_reply_tweet,event,tweet_id,is_source_tweet,in_reply_user,user_id,tweet_length,symbol_count,user_mentions,urls_count,media_count,hashtags_count,retweet_count,favorite_count,mentions_count,is_truncated,created,has_smile_emoji,sensitive,has_place,has_coords,has_quest,has_exclaim,has_quest_or_exclaim,text,user.handle,user.name,user.tweets_count,user.verified,user.followers_count,user.listed_count,user.desc_length,user.handle_length,user.name_length,user.notifications,user.friends_count,user.time_zone,user.has_bg_img,user.default_pic,user.created_at,user.location,user.profile_sbcolor,user.profile_bgcolor,user.utc_dist
1,580333763512705025,5.80333763512705e+17,germanwings-crash,580337060864638976,0,5402612.0,616168832,58,0,1,0,0,0,0,1,1,0,1427198112000.0,0,0,0,0,0,1,1,@BBCBreaking Airtravel no more safe! Repetitive incidents.,biswajitmitra29,Biswajit Mitra,124,0,200,0,159,14,15,0,587,,1,1,1340462732000.0,1,12639981,12639981,
1,580333763512705025,5.803364173914399e+17,germanwings-crash,580337070595403777,0,5402612.0,47502031,110,0,1,1,0,1,0,0,1,0,1427198114000.0,0,0,0,0,0,0,0,"Debris from #Germanwings crash located in Barcelonette area of the Alps | @BBCBreaking

http://t.co/mgnzKRyk47",jooilong,Breaking News,19019,0,16125,60,83,13,8,0,16965,Kuala Lumpur,0,0,1245115133000.0,1,6214876,39353,7.0
1,580333763512705025,5.803364173914399e+17,germanwings-crash,580337657777156097,0,5402612.0,365399601,66,0,1,0,0,0,0,0,1,0,1427198254000.0,0,0,0,0,0,0,0,@BBCBreaking On a positive note there is a runway in Barcelonette.,Blue_petee,Pete Allinson,8555,0,300,1,24,13,10,0,335,Casablanca,1,1,1314789824000.0,1,12639981,12639981,0.0
1,580333763512705025,5.803364173914399e+17,germanwings-crash,580337921598816256,0,5402612.0,30840745,128,0,1,0,0,0,1,0,1,0,1427198317000.0,0,0,1,1,0,0,0,@BBCBreaking so called experts say no time for distress call but flight radar shows gradual descent over 10 minutes# plane crash,castlefordtiger,andrew robinson,1502,0,284,0,72,15,15,0,179,,1,1,1239617303000.0,1,12639981,12639981,
1,580333763512705025,5.803364173914399e+17,germanwings-crash,580353553383968769,0,5402612.0,929871013,43,0,1,0,0,0,0,0,1,0,1427202044000.0,0,0,0,0,0,0,0,@BBCBreaking   My prayers to the families 🙏,IloveDawgs83,J G R,91,0,39,0,66,5,12,0,112,,1,1,1352212774000.0,0,12639981,12639981,
1,580333763512705025,5.803364173914399e+17,germanwings-crash,580361704065859584,0,5402612.0,396166155,33,0,2,0,0,0,0,0,2,0,1427203987000.0,0,0,0,0,0,0,0,@BBCBreaking @DimitraCee told u 😲,AbeniBuddha,Abeni Jana Luken,9353,0,238,2,13,16,11,0,165,,1,0,1319317771000.0,1,14412269,14412269,
1,580333763512705025,5.803364173914399e+17,germanwings-crash,580397833548861442,0,5402612.0,3069498803,94,0,1,0,0,0,0,0,1,0,1427212601000.0,0,0,0,0,0,0,0,"@BBCBreaking our hearts in nigeria goes to the victims families, the LORD shall console them..",ClementAkpabio,Akpabio Clement,12,0,9,0,0,15,14,0,64,,1,1,1425459812000.0,0,12639981,12639981,
1,580333763512705025,5.803364173914399e+17,germanwings-crash,580805320068325377,0,5402612.0,60482694,83,0,1,0,0,0,0,0,1,0,1427309753000.0,0,0,0,0,0,0,0,@BBCBreaking How ironic that it originated in Barcelona and crashed in Barcelonette,realBKW,Barb Wallace,3239,0,61,0,53,12,7,0,260,Eastern Time (US & Canada),1,1,1248667067000.0,1,12639981,12639981,5.0
1,580333904126742528,,germanwings-crash,580333904126742528,1,,1652541,110,0,0,1,1,0,822,168,0,0,1427197359000.0,0,0,0,0,0,0,0,148 people feared dead after Germanwings Airbus crash in France: http://t.co/uuK7F3uSVP http://t.co/Y7e55cwW7B,Reuters,Reuters Top News,117707,1,6445802,91702,57,16,7,0,1053,Eastern Time (US & Canada),1,0,1174412765000.0,1,0,4473924,5.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580334387050340352,0,1652541.0,2269705771,23,0,1,0,0,0,1,1,1,0,1427197474000.0,0,0,0,0,0,0,0,@Reuters Prayers sent .,CleSimons,Michael Simons,2526,0,59,17,132,14,9,0,149,,1,1,1388455495000.0,1,12639981,12639981,
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580334719176466432,0,1652541.0,266554539,122,0,1,1,1,0,0,0,1,0,1427197553000.0,0,0,0,0,0,0,0,“@Reuters: 148 people feared dead after Germanwings Airbus crash in France: http://t.co/5vmgbwAqLD http://t.co/2BELm3NdS8”,ruibpires,Rui Pires,2440,0,75,3,15,9,9,0,417,,1,1,1300192036000.0,1,12639981,12639981,
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580334797177815040,0,1652541.0,2935523322,122,0,1,1,1,0,1,1,1,0,1427197572000.0,0,0,0,0,0,0,0,“@Reuters: 148 people feared dead after Germanwings Airbus crash in France: http://t.co/qLDmYjqfnw http://t.co/dtWbLFe7Wd”,jessamangune,Mine@mine,31,0,21,0,79,9,12,0,108,,1,1,1418954110000.0,0,12639981,12639981,
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580335056029265920,0,1652541.0,40819260,38,0,1,0,0,0,0,0,1,0,1427197634000.0,0,0,0,0,0,0,0,@Reuters very sad. may their souls RIP,saemaigo,sae maigo,14703,0,409,0,39,9,8,0,554,Nairobi,1,0,1242623777000.0,1,0,1250582,2.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580335372854542336,0,1652541.0,3009234685,56,0,1,0,0,0,0,0,1,0,1427197709000.0,0,0,0,0,0,1,1,@Reuters may God comfort all relatves of the loved ones!,dennismaingo95,maingo dennis,16,0,15,0,0,13,14,0,151,Cairo,1,1,1422967792000.0,0,12639981,12639981,1.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580335815273922560,0,1652541.0,294881874,116,0,1,0,0,0,0,0,1,0,1427197815000.0,0,0,0,0,0,0,0,@Reuters Not a very nice news at all to start the day with at this end of the planet. I am so sorry for the victims.,prusianita,Prusiana,4793,0,461,3,157,8,10,0,186,Caracas,1,0,1304811271000.0,0,6214876,39353,5.5
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580336203259457536,0,1652541.0,232246300,125,0,1,1,1,0,0,0,1,0,1427197907000.0,0,0,0,0,0,0,0,😢😢 “@Reuters: 148 people feared dead after Germanwings Airbus crash in France: http://t.co/x4lk7tfexU http://t.co/1tHUjK9vkC”,geeloreyz,Glory,21234,0,259,9,95,5,9,0,385,Central America,1,0,1293727412000.0,1,13034222,13034222,7.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580336359002390528,0,1652541.0,47502031,98,0,1,1,0,0,0,0,1,0,1427197944000.0,0,0,0,0,0,0,0,"148 people feared dead after Germanwings Airbus crash in France | @Reuters

http://t.co/LnvWSc11Qw",jooilong,Breaking News,19019,0,16124,60,83,13,8,0,16965,Kuala Lumpur,0,0,1245115133000.0,1,6214876,39353,7.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580336459619545089,0,1652541.0,2930966744,87,0,1,0,0,0,0,0,1,0,1427197968000.0,0,0,0,0,0,0,0,@Reuters BRAHMINOLGY -  FATHER OF MODERN REFORM BRAHMANISM IS SRI RODDAM ANANDA VASISTA,raju40047311,raju,1102,0,15,0,0,4,12,0,331,,1,1,1418640789000.0,0,12639981,12639981,
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580336660488986624,0,1652541.0,25238426,119,0,1,1,1,0,0,0,1,0,1427198016000.0,0,0,0,0,0,0,0,148 people feared dead after Germanwings Airbus crash in France: http://t.co/Ot2Zc4MQH9 http://t.co/U3zy7T9wvD @Reuters,mdl914,D Lawrence,36324,0,1621,140,112,10,6,0,440,Eastern Time (US & Canada),0,0,1237437255000.0,1,1579550,15076878,5.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580338785776332800,0,1652541.0,1049464566,41,0,1,0,0,0,0,0,1,0,1427198523000.0,0,0,0,0,0,0,0,@Reuters terribly sad for their families.,CoopsNath,Nathan Cooper,1212,0,80,8,0,13,9,0,411,,1,1,1356927658000.0,1,12639981,12639981,
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580339755050631168,0,1652541.0,820986276,24,0,2,0,0,0,0,0,2,0,1427198754000.0,0,0,0,0,0,0,0,@Reuters CC @biginberson,Inthiqab93,Inthiqab Omer ,35314,0,1020,22,150,14,10,0,296,,1,0,1347517538000.0,1,0,12639981,
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580340240952463360,0,1652541.0,242815160,87,0,1,0,0,0,0,0,1,0,1427198870000.0,0,0,0,0,0,0,0,"Lamentable: “@Reuters: 148 people feared dead after Germanwings Airbus crash in France""",DiEgOn_07,Diego Alvarez Corzo,1208,0,52,0,0,19,9,0,110,Central Time (US & Canada),1,1,1295976163000.0,1,12639981,12639981,6.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580341546035257345,0,1652541.0,49597647,129,0,1,1,1,0,0,0,1,0,1427199181000.0,0,0,0,0,0,1,1,“@Reuters: 148 people feared dead after Germanwings Airbus crash in France: http://t.co/zkBKORnOk4 http://t.co/yRaz0mvk7q” oh no!,jaideeprangam,RangamJ,171,0,62,1,0,7,13,0,195,Brisbane,1,0,1245668540000.0,1,3355443,0,9.0
1,580333904126742528,5.803353728545423e+17,germanwings-crash,580341618080944128,0,3009234685.0,41550422,62,0,2,0,0,0,0,0,2,0,1427199198000.0,0,0,0,0,0,0,0,@dennismaingo95 @Reuters may God explain why he let it happen.,tradercoach,Paul Wright,10204,0,431,12,63,11,11,0,435,London,1,0,1242893001000.0,1,16777215,1710879,0.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580342427573174273,0,1652541.0,250785175,124,0,1,1,0,0,0,0,1,0,1427199391000.0,0,0,0,0,0,0,0,Sad day in Travel News. RT: @Reuters 148 people feared dead after Germanwings Airbus crash in France: http://t.co/omvYdmzawV,Hinessightblog,Leigh Powell Hines,22541,0,3437,174,144,18,14,0,1815,Eastern Time (US & Canada),1,0,1297455151000.0,1,14412269,14412269,5.0
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580343073940512769,0,1652541.0,125673335,137,0,1,1,1,0,0,0,1,0,1427199545000.0,0,0,0,0,0,0,0,“@Reuters: 148 people feared dead after Germanwings Airbus crash in France: http://t.co/pAZlcFPGa4 http://t.co/3SkuOFdoxu” terrible news.,Alaify,Ala,11811,0,331,16,88,3,6,0,294,Mumbai,1,0,1269354183000.0,0,13882063,15592681,4.5
1,580333904126742528,5.803339041267425e+17,germanwings-crash,580347053508833280,0,1652541.0,1422670094,135,0,1,1,1,0,0,1,1,0,1427200494000.0,0,0,1,1,0,0,0,Tragic news: “@Reuters: 148 people feared dead after Germanwings Airbus crash in France: http://t.co/sHwRBwT3do http://t.co/dww80HWcJC”,bizarreglobehop,Bizarre Globe Hopper,3747,0,5963,89,146,20,15,0,4598,Helsinki,0,0,1368349548000.0,1,0,16777215,2.0
1,580333906597167104,,germanwings-crash,580333906597167104,1,,335455570,110,0,0,1,1,0,37,2,0,0,1427197360000.0,0,0,0,0,0,0,0,148 people feared dead after Germanwings Airbus crash in France: http://t.co/oAgrXXrjuj http://t.co/Na2JBSCshD,ReutersWorld,Reuters World,67811,1,77617,2460,52,13,12,0,159,Quito,0,0,1310667637000.0,1,16119285,4473924,6.0
1,580333906597167104,5.803339065971671e+17,germanwings-crash,580335476642488320,0,335455570.0,145134890,139,0,1,1,1,0,0,0,1,0,1427197734000.0,0,0,0,0,0,0,0,“@ReutersWorld: 148 people feared dead after Germanwings Airbus crash in France: http://t.co/yEdNaLEhE1 http://t.co/OPmD9tfLvn” not again 😕,septemberndtt,bernadette,191,0,31,2,47,10,13,0,34,Alaska,1,0,1274162213000.0,1,16777215,1710879,9.0
1,580333909008871424,,germanwings-crash,580333909008871424,1,,193786214,138,0,0,0,1,2,43,1,0,0,1427197360000.0,0,0,0,0,0,0,0,French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF,tseymat,Thomas Seymat,18740,1,1523,113,102,13,7,0,825,Paris,1,0,1285177691000.0,1,16777215,12639981,0.0
1,580333909008871424,5.803339090088714e+17,germanwings-crash,580337316687794176,0,193786214.0,2459278543,103,0,1,1,0,0,0,0,1,0,1427198173000.0,0,0,0,0,0,0,0,"@tseymat BREAKING - Germanwings plane crashes in France, up to 150 believed dead
http://t.co/HWyOPGobie",awdnewsgerman,awdnews german,15607,0,520,20,131,14,13,0,1532,,1,0,1398232860000.0,1,12639981,12639981,
1,580333909008871424,5.803339090088714e+17,germanwings-crash,580340509664739328,0,193786214.0,1146548628,140,0,2,0,1,2,0,0,2,0,1427198934000.0,0,0,0,0,0,1,1,I am flying with @germanwings in 2 weeks!!! SO FUCKING SCARED“@tseymat:no survivors in the #Germanwings #A320 crash. http://t.co/rhgfPcTbXL”,Lehona_Toeather,Τσολιαδογερμανος,8959,0,451,5,9,16,15,0,448,Amsterdam,1,0,1359935898000.0,1,6664410,6565259,1.0
1,580333909008871424,5.803339090088714e+17,germanwings-crash,580342281074565120,0,193786214.0,304578830,54,0,2,0,0,0,0,1,2,0,1427199356000.0,0,0,0,0,0,0,0,@tseymat @atasozutok LUFTHANSAYA BİNMEZLERSE ÖYLE OLUR,meselem58,Abreque,3488,0,3386,25,29,7,9,0,267,Istanbul,1,0,1306264226000.0,1,16777215,1250582,2.0
1,580333909008871424,5.803339090088714e+17,germanwings-crash,580486138378452992,0,193786214.0,726552498,73,0,2,0,0,0,0,0,2,0,1427233654000.0,0,0,0,0,0,1,1,@tseymat @euronews condolences to the families! My prayers are with them!,Lordishope,Jesus Christ Is Hope,187,0,170,1,61,20,10,0,409,Atlantic Time (Canada),1,1,1343671560000.0,0,12639981,12639981,4.0
1,580334678340558849,,germanwings-crash,580334678340558849,1,,51381252,129,0,1,0,1,1,54,17,1,0,1427197544000.0,0,0,0,0,0,0,0,"Tracking data shows descent of #4U9525 was very aggressive, but not full freefall. (image via @planefinder)http://t.co/vV6LPavase",NYCAviation,NYCAviation,32865,0,44760,1549,158,11,11,0,2245,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580337634200911872,0,51381252.0,464141682,63,0,2,0,0,0,0,2,2,0,1427198248000.0,0,0,0,0,0,0,0,"@NYCAviation @planefinder emphasis on ""very"" as a pax airliner.",atclew58,Lew W,18977,0,849,25,107,5,8,0,696,Central Time (US & Canada),1,0,1326578888000.0,1,16777215,11329238,6.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580337906801213440,0,51381252.0,544506719,138,0,3,0,0,0,0,0,3,0,1427198313000.0,0,0,0,0,0,0,0,"@NYCAviation @AvWeekRupa @planefinder Notice where the vertrate was -14,144 then decent. Something catastrophic might have happened there.",bogeyjimmy,Jimmy G,665,0,150,2,63,7,10,0,891,Arizona,1,1,1333479277000.0,1,12639981,12639981,8.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580338174259539968,0,51381252.0,1283672610,69,0,2,0,0,0,0,0,2,0,1427198377000.0,0,0,0,0,1,0,1,@NYCAviation @planefinder how it the descent at position 30 possible?,timbialas,Tim Bialas,227,0,52,0,0,10,9,0,260,,1,1,1363796720000.0,0,12639981,12639981,
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580338986461368320,0,51381252.0,14993209,85,0,3,0,0,0,0,0,3,0,1427198571000.0,0,0,1,1,0,0,0,@NYCAviation @planefinder @pilot_ngb that's a pretty standard descent rate for a jet.,brandonsavage,Brandon Savage,32478,0,2905,261,88,14,13,0,185,Eastern Time (US & Canada),1,1,1212503301000.0,1,12639981,12639981,5.0
1,580334678340558849,5.8033817425954e+17,germanwings-crash,580339072016769024,0,1283672610.0,51381252,119,0,2,0,0,0,0,0,2,0,1427198591000.0,0,0,0,0,0,0,0,"@timbialas @planefinder Could be poor data, or just poor timing of measurement of rate if momentary. It is odd, though.",NYCAviation,NYCAviation,32922,0,45017,1550,158,11,11,0,2251,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
1,580334678340558849,5.803389864613683e+17,germanwings-crash,580339323519836160,0,14993209.0,51381252,114,0,3,0,0,0,0,1,3,0,1427198651000.0,0,0,0,0,1,0,1,"@brandonsavage @planefinder @pilot_ngb 3000-5000fpm in an airliner? No, it isn't. At all. That's double or triple.",NYCAviation,NYCAviation,32922,0,45017,1550,158,11,11,0,2251,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580340266512580608,0,51381252.0,1922004823,136,0,2,0,0,0,0,1,2,0,1427198876000.0,0,0,0,0,0,0,0,"@NYCAviation @atclew58 3k fpm isn't unusual. 4k fpm typical if over ORD, descending into RFD 😉.  Line 30 is very strange. Might be a bug",AeroSavvy,Ken is AeroSavvy,3690,0,1165,24,105,16,9,0,371,Eastern Time (US & Canada),1,0,1380594235000.0,0,16777215,12639981,5.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580340593970249728,0,51381252.0,1283672610,91,0,2,0,0,0,0,0,2,0,1427198954000.0,0,0,0,0,1,0,1,@NYCAviation @planefinder okay so it doesn't necessarily mean an instant drop of some sort?,timbialas,Tim Bialas,227,0,52,0,0,10,9,0,260,,1,1,1363796720000.0,0,12639981,12639981,
1,580334678340558849,5.803402665125806e+17,germanwings-crash,580340661007855616,0,1922004823.0,464141682,136,0,2,0,0,0,0,1,2,0,1427198970000.0,0,0,0,0,0,1,1,"@AeroSavvy @NYCAviation that's because we normally give you a PD descent into RFD. Boxes don't care!  WHEEEEE, roller coaster descent!!!",atclew58,Lew W,18977,0,849,25,107,5,8,0,696,Central Time (US & Canada),1,0,1326578888000.0,1,16777215,11329238,6.0
1,580334678340558849,5.803405939702497e+17,germanwings-crash,580340867623464960,0,1283672610.0,51381252,72,0,2,0,0,0,0,0,2,0,1427199019000.0,0,0,0,0,0,0,0,"@timbialas @planefinder Correct. It's odd, but might just be an anomaly.",NYCAviation,NYCAviation,32922,0,45017,1550,158,11,11,0,2251,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
1,580334678340558849,5.803406610078556e+17,germanwings-crash,580340896509665280,0,464141682.0,1922004823,47,0,2,0,0,0,0,2,2,0,1427199026000.0,0,0,0,0,0,0,0,@atclew58 @NYCAviation oh yeah. That's right. 😛,AeroSavvy,Ken is AeroSavvy,3690,0,1165,24,105,16,9,0,371,Eastern Time (US & Canada),1,0,1380594235000.0,0,16777215,12639981,5.0
1,580334678340558849,5.803406610078556e+17,germanwings-crash,580341463910871041,0,464141682.0,51381252,75,0,1,0,0,0,1,0,1,0,1427199161000.0,0,0,0,0,0,0,0,"@atclew58 It's a quite fast descent, and uncommon for pax to be maintained.",NYCAviation,NYCAviation,32922,0,45017,1550,158,11,11,0,2251,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580341589849018368,0,51381252.0,18482158,25,0,2,0,0,0,0,0,2,0,1427199191000.0,0,0,0,0,0,0,0,@NYCAviation @planefinder,sw728,sw728,187,0,60,1,154,5,5,0,161,Eastern Time (US & Canada),1,0,1230657583000.0,1,6214876,39353,5.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580341721088790528,0,51381252.0,1922004823,81,0,1,0,0,0,0,2,1,0,1427199223000.0,0,0,0,0,0,0,0,"@NYCAviation Speed slowly creeps up, heading is nailed for the duration. Strange.",AeroSavvy,Ken is AeroSavvy,3690,0,1165,24,105,16,9,0,371,Eastern Time (US & Canada),1,0,1380594235000.0,0,16777215,12639981,5.0
1,580334678340558849,5.80341463910871e+17,germanwings-crash,580342018376884224,0,51381252.0,464141682,138,0,1,0,0,0,1,0,1,0,1427199294000.0,0,0,0,0,0,0,0,"@NYCAviation if not an emergency already, atc *should* be ascertaining the safety of that flights if a 5k/fpm rate is observed. Not normal",atclew58,Lew W,18977,0,849,25,107,5,8,0,696,Central Time (US & Canada),1,0,1326578888000.0,1,16777215,11329238,6.0
1,580334678340558849,5.803420183768842e+17,germanwings-crash,580343773403725825,0,464141682.0,931156140,128,0,2,0,0,0,0,2,2,0,1427199712000.0,0,0,0,0,0,1,1,@atclew58 @NYCAviation this is the best conversation about the aircraft accident I have seen all morning. Thanks for sharing it!,Southwest125,Benjamin,2365,0,104,0,147,8,12,0,202,Central Time (US & Canada),1,1,1352260550000.0,0,12639981,12639981,6.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580344913818042368,0,51381252.0,1559289649,60,0,3,0,0,0,0,0,3,0,1427199984000.0,0,0,0,0,0,0,0,@NYCAviation @Boeing737900 @planefinder That's not aggresive,isu1911,マイナ@時雨好き,466,0,42,0,77,8,7,0,261,Seoul,0,0,1372639379000.0,1,0,0,8.0
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580354156285669376,0,51381252.0,108940444,77,0,2,0,0,0,0,0,2,0,1427202187000.0,0,0,0,0,1,0,1,@NYCAviation altitude is 38000 all the way. Where's the descent? @planefinder,dillidikudii,Rash Pilot,56899,0,1525,29,154,10,12,0,183,New Delhi,1,0,1264599769000.0,1,16777215,1250582,4.5
1,580334678340558849,5.803346783405588e+17,germanwings-crash,580357003668643840,0,51381252.0,18867170,111,0,1,0,0,0,0,1,1,0,1427202866000.0,0,0,0,0,0,0,0,@NYCAviation 3500ft is not abnormal for A320/IDLE/some speedbrake. Looks like EMERG DESC and lost consciousness,bjornmoerman,Bjorn Moerman,2291,0,650,62,125,13,12,0,445,Abu Dhabi,1,0,1231682357000.0,1,15658734,1250582,3.0
1,580334678340558849,5.803570036686438e+17,germanwings-crash,580357544025174016,0,18867170.0,51381252,101,0,1,0,0,0,0,0,1,0,1427202995000.0,0,0,0,0,0,0,0,"@bjornmoerman Controlled, yes, but all the way down, rates varying up to 5,000...that's more telling.",NYCAviation,NYCAviation,32929,0,45039,1550,158,11,11,0,2251,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
1,580334678340558849,5.803541562856694e+17,germanwings-crash,580357793913405440,0,108940444.0,51381252,85,0,2,0,0,0,0,0,2,0,1427203055000.0,0,0,0,0,1,0,1,@dillidikudii @planefinder You looking at the whole image? Descent from line 1 to 27.,NYCAviation,NYCAviation,32929,0,45039,1550,158,11,11,0,2251,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
1,580334678340558849,5.80357544025174e+17,germanwings-crash,580358306096525312,0,51381252.0,18867170,124,0,1,0,0,0,0,0,1,0,1427203177000.0,0,0,0,0,0,0,0,"@NYCAviation 5000ft might just be a snapshot. Average 3500ft/' seems very normal for an emrg DESC. Yes, I'm an Airbus driver",bjornmoerman,Bjorn Moerman,2291,0,650,62,125,13,12,0,446,Abu Dhabi,1,0,1231682357000.0,1,15658734,1250582,3.0
1,580334678340558849,5.803583060965253e+17,germanwings-crash,580358675153494016,0,18867170.0,51381252,130,0,1,0,0,0,0,0,1,0,1427203265000.0,0,0,0,0,0,0,0,"@bjornmoerman We work with Airbus as well, and as we said, aggressive. Not saying it wasn't that abnormal, but that is vital data.",NYCAviation,NYCAviation,32929,0,45039,1550,158,11,11,0,2251,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
1,580334678340558849,5.803577939134054e+17,germanwings-crash,580360716424642560,0,51381252.0,108940444,72,0,2,0,0,0,0,0,2,0,1427203752000.0,0,0,0,0,0,0,0,@NYCAviation I saw that but alt is showing 380 all the way. @planefinder,dillidikudii,Rash Pilot,56930,0,1523,29,154,10,12,0,183,New Delhi,1,0,1264599769000.0,1,16777215,1250582,4.5
1,580334678340558849,5.803379068012134e+17,germanwings-crash,580598056883748864,0,544506719.0,551987382,122,0,4,0,0,0,0,0,4,0,1427260338000.0,0,0,0,0,1,1,1,@bogeyjimmy @NYCAviation @AvWeekRupa @planefinder Yaa! Even I got my eyes stuck there! Such vertrate but still no descent?,Nishad1305,Nishad Lad,1004,0,64,5,42,10,10,0,180,Kolkata,1,1,1334241120000.0,0,12639981,12639981,4.5
1,580335398683058176,,germanwings-crash,580335398683058176,1,,14511951,81,0,0,1,0,0,57,17,0,0,1427197715000.0,0,0,0,0,0,0,0,French president: No survivors likely in Germanwings crash http://t.co/ZCVYX4B1lQ,HuffingtonPost,Huffington Post,395677,1,5471768,75083,90,15,14,0,5565,Eastern Time (US & Canada),1,0,1209046048000.0,0,16777215,3043424,5.0
1,580335398683058176,5.803353986830582e+17,germanwings-crash,580336134728765440,0,14511951.0,2930966744,94,0,1,0,0,0,0,0,1,0,1427197891000.0,0,0,0,0,0,0,0,@HuffingtonPost BRAHMINOLGY -  FATHER OF MODERN REFORM BRAHMANISM IS SRI RODDAM ANANDA VASISTA,raju40047311,raju,1088,0,15,0,0,4,12,0,331,,1,1,1418640789000.0,0,12639981,12639981,
1,580335398683058176,5.803353986830582e+17,germanwings-crash,580338657162330112,0,14511951.0,2740166376,144,0,1,1,0,0,0,0,1,0,1427198492000.0,0,0,1,1,0,0,0,“@HuffingtonPost: French president: No survivors likely in Germanwings crash http://t.co/COUgWoJx3c” So sad. Prayers to the family &amp; friends,BeachnWineLuvr,D Williams,424,0,67,0,0,10,14,0,264,,1,0,1408298273000.0,0,16777215,9594572,
1,580335398683058176,5.803353986830582e+17,germanwings-crash,580340460113305602,0,14511951.0,19068639,116,0,1,1,0,0,0,0,1,0,1427198922000.0,0,0,0,0,0,0,0,"Truly horrible. ""@HuffingtonPost: French president: No survivors likely in Germanwings crash http://t.co/QmX7RX4A3y”",CourtneyHosking,Courtney,10609,0,949,27,85,8,15,0,895,Eastern Time (US & Canada),1,0,1232116546000.0,1,16777215,1250582,5.0
1,580335398683058176,5.803353986830582e+17,germanwings-crash,580345796387692544,0,14511951.0,6465642,120,0,1,1,0,0,0,0,1,0,1427200194000.0,0,0,0,0,0,1,1,Oh shit! Not again! “@HuffingtonPost: French president: No survivors likely in Germanwings crash http://t.co/TKdVSHR7Xv”,mhyk_,mhyk,21481,0,189,9,29,4,5,0,314,Baghdad,1,0,1180600383000.0,1,1579550,1710879,2.0
1,580335398683058176,5.803353986830582e+17,germanwings-crash,580347625922248704,0,14511951.0,897702366,41,0,2,0,0,0,0,0,2,0,1427200631000.0,0,0,0,0,0,0,0,@HuffingtonPost @AmberRajen terrible news,pandsreid,Susie Reid,18180,0,237,7,137,10,9,0,105,,1,1,1350916145000.0,1,12639981,12639981,
1,580335398683058176,5.803353986830582e+17,germanwings-crash,580358338640285696,0,14511951.0,498466337,115,0,1,1,0,0,0,0,1,0,1427203185000.0,0,0,0,0,0,0,0,“@HuffingtonPost: French president: No survivors likely in Germanwings crash http://t.co/116KiUj8Xk”. So very sad 😢,Tara2911,Tara Nicholls,1691,0,77,2,151,13,8,0,136,Eastern Time (US & Canada),1,1,1329792544000.0,0,12639981,12639981,5.0
1,580335545265627136,,germanwings-crash,580335545265627136,1,,14940354,140,0,0,1,0,1,38,4,0,0,1427197750000.0,0,0,0,0,0,0,0,"Before crash, pilots of #Germanwings A320 reported emergency at 10:47 local time and descended rapidly to 5,000 feet. http://t.co/CwF82tkUVg",nycjim,Jim Roberts,74728,1,159350,5341,150,11,6,0,1667,Eastern Time (US & Canada),1,0,1212030074000.0,1,16777215,10151144,5.0
1,580335545265627136,5.803355452656271e+17,germanwings-crash,580335745942052864,0,14940354.0,51381252,57,0,1,0,0,0,1,1,1,0,1427197798000.0,0,0,0,0,0,0,0,"@nycjim 5,000ft is where the mountain was, unfortunately.",NYCAviation,NYCAviation,32926,0,45019,1550,158,11,11,0,2251,Eastern Time (US & Canada),1,0,1246089200000.0,1,12639981,12639981,5.0
